Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Date,Time,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code,State
TXN1194686799,ACC17441,ACC84695,20251,Transfer,2/13/2022,0.451388889,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice3,57,218,3677,Kansas
TXN7444932806,ACC63082,ACC11551,107642,Deposit,2/13/2022,0.421527778,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice1,73,57,9665,Utah
TXN2209185137,ACC97614,ACC48951,43618,Deposit,2/13/2022,10:55:00 AM,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice2,86,229,4693,Massachusetts
TXN4598936094,ACC54388,ACC73926,35514,Transfer,2/13/2022,10:05:00 AM,Success,FALSE,"34.0522 N, 139.6917 W",Desktop,Slice3,60,157,9632,Idaho
TXN6489321656,ACC55326,ACC15157,44678,Deposit,2/14/2022,0.455555556,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice2,98,95,6654,New Jersey
TXN4170698928,ACC51174,ACC92864,107010,Deposit,2/14/2022,0.427777778,Success,FALSE,"51.5074 N, 139.6917 W",Mobile,Slice1,77,145,3996,West Virginia
TXN2465139688,ACC21498,ACC64106,2553,Deposit,2/14/2022,10:03:00 AM,Success,TRUE,"55.7558 N, 0.1278 W",Mobile,Slice3,84,82,1470,Minnesota
TXN9009962207,ACC50244,ACC37552,143170,Transfer,2/14/2022,10:16:00 AM,Success,FALSE,"40.7128 N, 139.6917 W",Mobile,Slice3,64,235,1066,Illinois
TXN1983335898,ACC41052,ACC95407,64960,Withdrawal,2/15/2022,0.438194444,Success,TRUE,"51.5074 N, 2.3522 W",Mobile,Slice1,73,181,1298,Minnesota
TXN6482881540,ACC68203,ACC30527,55568,Transfer,2/15/2022,0.434722222,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice3,99,226,3380,Maine
TXN4231576514,ACC33069,ACC45185,103424,Transfer,2/15/2022,10:53:00 AM,Success,TRUE,"34.0522 N, 0.1278 W",Mobile,Slice3,89,228,4036,Colorado
TXN2671509786,ACC47642,ACC49609,33233,Withdrawal,2/15/2022,10:23:00 AM,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice1,99,137,3011,Nebraska
TXN3109277527,ACC48227,ACC93536,37529,Deposit,2/16/2022,0.455555556,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice1,83,69,8607,New Jersey
TXN6226593450,ACC75732,ACC87833,128991,Deposit,2/16/2022,0.420138889,Success,FALSE,"40.7128 N, 37.6173 W",Desktop,Slice1,52,132,6431,Arkansas
TXN6050985831,ACC90300,ACC78072,37535,Deposit,2/16/2022,10:05:00 AM,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice3,97,224,3581,Colorado
TXN6546831402,ACC95052,ACC66018,35517,Deposit,2/16/2022,10:57:00 AM,Success,FALSE,"40.7128 N, 2.3522 W",Desktop,Slice2,84,125,1810,Minnesota
TXN5541586171,ACC72546,ACC73085,101460,Transfer,2/17/2022,0.45,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice1,66,72,3997,Nebraska
TXN8124689743,ACC89997,ACC99632,103078,Deposit,2/17/2022,0.45,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice3,57,244,9961,Michigan
TXN6614511449,ACC14564,ACC10609,82918,Withdrawal,2/17/2022,10:41:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice3,94,161,8229,New York
TXN7311146432,ACC64767,ACC81444,40691,Withdrawal,2/17/2022,10:57:00 AM,Success,FALSE,"55.7558 N, -74.006 W",Mobile,Slice1,99,153,8673,South Dakota
TXN2088036535,ACC66635,ACC27770,34016,Transfer,2/18/2022,0.419444444,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice2,50,228,9368,North Carolina
TXN1888197550,ACC33260,ACC83342,168,Withdrawal,2/18/2022,0.428472222,Success,TRUE,"51.5074 N, 37.6173 W",Desktop,Slice3,94,208,7237,Illinois
TXN1408798870,ACC88133,ACC15217,107183,Deposit,2/18/2022,10:37:00 AM,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice3,58,135,6830,Minnesota
TXN4433757533,ACC47545,ACC63108,148316,Withdrawal,2/18/2022,10:28:00 AM,Success,TRUE,"55.7558 N, 0.1278 W",Desktop,Slice2,82,151,1163,Ohio
TXN5873377008,ACC25767,ACC52947,59373,Withdrawal,2/19/2022,0.447916667,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,91,219,4405,Wisconsin
TXN7768798227,ACC29509,ACC11635,142293,Deposit,2/19/2022,0.432638889,Success,TRUE,"40.7128 N, 37.6173 W",Desktop,Slice3,99,226,1229,Delaware
TXN2483635578,ACC33701,ACC13238,35428,Withdrawal,2/19/2022,10:36:00 AM,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice1,73,99,1453,Ohio
TXN1041633816,ACC60899,ACC59622,40150,Deposit,2/19/2022,10:31:00 AM,Success,FALSE,"35.6895 N, 37.6173 W",Desktop,Slice3,75,169,3054,Arizona
TXN6966473752,ACC90065,ACC76152,89412,Withdrawal,2/20/2022,0.455555556,Success,TRUE,"40.7128 N, -74.006 W",Desktop,Slice3,80,235,4275,Arkansas
TXN9984583310,ACC82235,ACC30295,76438,Transfer,2/20/2022,0.428472222,Success,FALSE,"51.5074 N, 2.3522 W",Mobile,Slice3,52,247,4341,Georgia
TXN4437479248,ACC45830,ACC66726,106587,Withdrawal,2/20/2022,10:32:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Mobile,Slice1,70,84,3773,Iowa
TXN4417009985,ACC71245,ACC83737,60880,Transfer,2/20/2022,10:20:00 AM,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice1,81,118,3492,Maryland
TXN4769969230,ACC62274,ACC60301,12157,Withdrawal,2/21/2022,0.419444444,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice1,94,207,3104,Utah
TXN3174104806,ACC35025,ACC67292,106646,Transfer,2/21/2022,0.434027778,Success,TRUE,"55.7558 N, -118.2437 W",Desktop,Slice1,84,136,7296,Illinois
TXN1414294833,ACC24121,ACC36934,35310,Withdrawal,2/21/2022,10:03:00 AM,Success,TRUE,"48.8566 N, -74.006 W",Mobile,Slice3,96,63,6512,Washington
TXN7456715309,ACC38285,ACC27531,72096,Withdrawal,2/21/2022,10:40:00 AM,Success,FALSE,"40.7128 N, -118.2437 W",Desktop,Slice3,73,138,7632,Georgia
TXN8489127084,ACC68214,ACC69691,139014,Deposit,2/22/2022,0.420138889,Success,TRUE,"55.7558 N, 0.1278 W",Desktop,Slice1,51,143,2636,Colorado
TXN5060420362,ACC52545,ACC44016,70434,Withdrawal,2/22/2022,0.427083333,Success,TRUE,"40.7128 N, 2.3522 W",Mobile,Slice3,86,84,2264,Nevada
TXN3244921303,ACC69633,ACC88988,22561,Deposit,2/22/2022,10:56:00 AM,Success,TRUE,"51.5074 N, -74.006 W",Mobile,Slice1,97,67,8452,Massachusetts
TXN1864085218,ACC33315,ACC48785,58692,Transfer,2/22/2022,10:11:00 AM,Success,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice2,61,212,7808,Oregon
TXN9281433787,ACC89865,ACC80153,16726,Withdrawal,2/23/2022,0.444444444,Success,TRUE,"34.0522 N, 0.1278 W",Desktop,Slice3,89,104,1454,New Hampshire
TXN2964791595,ACC36472,ACC96893,41114,Transfer,2/23/2022,0.433333333,Success,TRUE,"34.0522 N, 0.1278 W",Mobile,Slice3,55,214,7499,South Carolina
TXN4585920895,ACC47679,ACC51725,103654,Withdrawal,2/23/2022,10:04:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice3,63,99,9155,Delaware
TXN5872179478,ACC45373,ACC85398,118418,Deposit,2/23/2022,10:05:00 AM,Success,FALSE,"48.8566 N, 0.1278 W",Mobile,Slice1,89,164,2226,Iowa
TXN3634235632,ACC70124,ACC20440,127527,Withdrawal,2/24/2022,0.434027778,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice3,87,92,5287,New York
TXN2136436539,ACC85339,ACC40432,97582,Withdrawal,2/24/2022,0.419444444,Success,FALSE,"51.5074 N, 37.6173 W",Mobile,Slice3,72,120,9226,Kentucky
TXN3085164852,ACC74608,ACC33619,28323,Deposit,2/24/2022,10:49:00 AM,Success,TRUE,"35.6895 N, -74.006 W",Mobile,Slice2,85,52,6286,Michigan
TXN6270102821,ACC91943,ACC35382,72669,Deposit,2/24/2022,10:28:00 AM,Success,FALSE,"51.5074 N, -118.2437 W",Mobile,Slice2,98,96,9454,North Carolina
TXN4192170575,ACC38323,ACC88461,19641,Deposit,2/25/2022,0.445833333,Success,FALSE,"55.7558 N, 37.6173 W",Desktop,Slice1,64,221,7890,Missouri
TXN9520068950,ACC14994,ACC16656,69291,Transfer,2/25/2022,0.426388889,Success,FALSE,"34.0522 N, -74.006 W",Desktop,Slice1,50,179,3075,Alabama
TXN4215761542,ACC49303,ACC99378,134425,Deposit,2/25/2022,10:32:00 AM,Success,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice3,63,55,7513,Wisconsin
TXN9176993298,ACC54899,ACC91669,138916,Withdrawal,2/25/2022,10:04:00 AM,Success,TRUE,"55.7558 N, 2.3522 W",Desktop,Slice1,99,96,7516,New York
TXN3264969836,ACC85810,ACC97228,92279,Deposit,2/26/2022,0.444444444,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice3,52,204,5413,Michigan
TXN3884612815,ACC79800,ACC11375,27567,Deposit,2/26/2022,0.425,Success,FALSE,"40.7128 N, -74.006 W",Desktop,Slice1,84,151,8717,Connecticut
TXN2921000330,ACC74920,ACC58633,77601,Deposit,2/26/2022,10:33:00 AM,Success,TRUE,"55.7558 N, 0.1278 W",Mobile,Slice2,59,94,1879,Montana
TXN1290161980,ACC25507,ACC63233,81880,Deposit,2/26/2022,10:47:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Mobile,Slice1,58,239,7741,Hawaii
TXN5258198773,ACC89017,ACC53126,28594,Transfer,2/27/2022,0.423611111,Success,FALSE,"48.8566 N, 2.3522 W",Desktop,Slice3,86,127,1488,Georgia
TXN4267987212,ACC31799,ACC80677,18591,Withdrawal,2/27/2022,0.450694444,Success,FALSE,"51.5074 N, 0.1278 W",Desktop,Slice3,66,216,7664,Oklahoma
TXN1245169622,ACC91787,ACC54608,51024,Withdrawal,2/27/2022,10:14:00 AM,Success,TRUE,"34.0522 N, 2.3522 W",Desktop,Slice1,56,240,1874,Texas
TXN6320952191,ACC94090,ACC46023,21002,Deposit,2/27/2022,10:49:00 AM,Success,FALSE,"35.6895 N, 0.1278 W",Desktop,Slice2,96,162,1366,Florida
TXN8920436907,ACC11957,ACC58562,122567,Deposit,2/28/2022,0.443055556,Success,FALSE,"34.0522 N, 0.1278 W",Mobile,Slice2,83,186,2515,Utah
TXN1475843170,ACC41101,ACC23216,71730,Withdrawal,2/28/2022,0.420833333,Success,TRUE,"40.7128 N, 139.6917 W",Desktop,Slice2,91,229,5359,Maryland
TXN1299028569,ACC69666,ACC20765,85143,Withdrawal,2/28/2022,0.419444444,Success,TRUE,"51.5074 N, 2.3522 W",Mobile,Slice2,75,229,2011,Massachusetts
TXN1652892325,ACC92545,ACC75306,125726,Withdrawal,2/28/2022,0.420833333,Success,FALSE,"34.0522 N, 139.6917 W",Mobile,Slice2,59,215,9481,New Jersey
TXN4258341246,ACC64877,ACC76710,141186,Withdrawal,2/28/2022,0.438194444,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice3,69,117,1129,Louisiana
TXN1041461220,ACC13852,ACC14965,5419,Deposit,2/28/2022,0.443055556,Success,FALSE,"51.5074 N, 37.6173 W",Desktop,Slice2,57,184,5251,Rhode Island
TXN8792646343,ACC38343,ACC11206,52254,Withdrawal,2/28/2022,0.420833333,Success,TRUE,"34.0522 N, -118.2437 W",Mobile,Slice2,82,147,8935,Iowa
TXN7033130898,ACC91152,ACC74032,13756,Deposit,2/28/2022,0.428472222,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice2,58,167,4936,New Hampshire
TXN3080727808,ACC80662,ACC47063,79212,Deposit,2/28/2022,0.429166667,Success,FALSE,"35.6895 N, 2.3522 W",Mobile,Slice2,86,69,9133,Michigan
TXN2554762755,ACC15906,ACC51253,53982,Deposit,2/28/2022,0.422916667,Success,TRUE,"40.7128 N, -74.006 W",Desktop,Slice3,94,98,8557,North Dakota
TXN1160189664,ACC78719,ACC38259,87607,Withdrawal,2/28/2022,0.442361111,Success,FALSE,"55.7558 N, -118.2437 W",Desktop,Slice1,92,172,9577,Nevada
TXN9706461583,ACC23210,ACC18968,100433,Withdrawal,2/28/2022,0.434027778,Success,FALSE,"35.6895 N, 2.3522 W",Desktop,Slice2,86,126,7414,California
TXN3386767631,ACC59588,ACC63706,85889,Deposit,2/28/2022,0.441666667,Success,TRUE,"51.5074 N, 139.6917 W",Mobile,Slice1,72,126,7015,New Hampshire
TXN9649254386,ACC13948,ACC71806,20231,Transfer,2/28/2022,0.441666667,Success,FALSE,"48.8566 N, 0.1278 W",Desktop,Slice1,58,104,4527,Ohio
TXN5548725719,ACC49858,ACC26440,122617,Transfer,2/28/2022,0.438194444,Success,TRUE,"48.8566 N, 2.3522 W",Mobile,Slice3,83,237,5090,Montana
TXN4435141979,ACC29421,ACC13222,78880,Deposit,2/28/2022,0.450694444,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice3,58,157,3090,Virginia
TXN5843964744,ACC50985,ACC96391,99700,Transfer,2/28/2022,0.448611111,Success,FALSE,"34.0522 N, 2.3522 W",Desktop,Slice1,91,73,6599,Georgia
TXN1719512608,ACC73354,ACC33847,142303,Deposit,2/28/2022,0.457638889,Success,FALSE,"40.7128 N, 2.3522 W",Desktop,Slice3,62,190,3768,Maryland
TXN3004498462,ACC41245,ACC33168,44164,Deposit,2/28/2022,0.418055556,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice2,52,117,6699,Rhode Island
TXN4624273975,ACC24347,ACC81604,37347,Withdrawal,2/28/2022,0.442361111,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice1,76,250,9131,Connecticut
TXN1696527060,ACC44804,ACC26269,36143,Deposit,2/28/2022,0.454166667,Success,TRUE,"55.7558 N, -118.2437 W",Mobile,Slice1,63,113,5668,South Dakota
TXN1600361546,ACC83231,ACC28803,248,Transfer,2/28/2022,0.454166667,Success,FALSE,"34.0522 N, -74.006 W",Desktop,Slice2,98,125,3861,Michigan
TXN3864456208,ACC52721,ACC22595,145892,Deposit,2/28/2022,10:58:00 AM,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice3,70,102,6150,Vermont
TXN9135751221,ACC70107,ACC29493,40694,Deposit,2/28/2022,10:27:00 AM,Success,FALSE,"51.5074 N, 37.6173 W",Desktop,Slice1,98,180,6921,Kansas
TXN3026357479,ACC96637,ACC45161,122691,Deposit,3/1/2022,0.445138889,Success,FALSE,"34.0522 N, 0.1278 W",Desktop,Slice2,91,200,5563,New Hampshire
TXN8594411611,ACC61170,ACC73104,63363,Deposit,3/1/2022,0.434722222,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice3,93,117,4216,Kentucky
TXN2157994961,ACC60872,ACC56165,123911,Deposit,3/1/2022,10:52:00 AM,Success,TRUE,"35.6895 N, 139.6917 W",Desktop,Slice3,96,100,9988,North Dakota
TXN8310897263,ACC32083,ACC28978,1222,Deposit,3/1/2022,10:59:00 AM,Success,TRUE,"35.6895 N, -74.006 W",Mobile,Slice2,66,61,1601,Missouri
TXN9898212544,ACC25289,ACC87765,90082,Deposit,3/1/2022,10:16:00 AM,Success,FALSE,"48.8566 N, 139.6917 W",Mobile,Slice3,93,135,3264,Maine
TXN1783258965,ACC79528,ACC94835,149976,Deposit,3/2/2022,0.447916667,Success,FALSE,"55.7558 N, 37.6173 W",Mobile,Slice1,54,113,1398,Massachusetts
TXN3293165874,ACC43244,ACC67743,60828,Deposit,3/2/2022,10:44:00 AM,Success,TRUE,"34.0522 N, -118.2437 W",Mobile,Slice2,79,159,1712,Nebraska
TXN6455739728,ACC33817,ACC65983,108271,Deposit,3/2/2022,10:01:00 AM,Success,FALSE,"34.0522 N, 2.3522 W",Mobile,Slice2,77,67,6456,Pennsylvania
TXN4205537111,ACC84409,ACC68618,77635,Withdrawal,3/3/2022,0.443055556,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice3,95,95,6745,Alabama
TXN2467998038,ACC92520,ACC54323,50101,Deposit,3/3/2022,11:00:00 AM,Success,TRUE,"48.8566 N, -118.2437 W",Mobile,Slice3,69,192,5044,Alaska
TXN5589441104,ACC49865,ACC86726,87472,Transfer,3/3/2022,10:12:00 AM,Success,TRUE,"55.7558 N, 139.6917 W",Desktop,Slice2,57,58,6747,Rhode Island
TXN6843260624,ACC51051,ACC92100,148316,Deposit,3/4/2022,0.454861111,Success,FALSE,"55.7558 N, -74.006 W",Desktop,Slice1,92,93,2571,Pennsylvania
TXN4014434434,ACC50922,ACC98669,15430,Deposit,3/4/2022,10:55:00 AM,Success,TRUE,"51.5074 N, -118.2437 W",Desktop,Slice1,54,102,7573,Nevada
TXN3988853414,ACC11540,ACC81346,1738,Deposit,3/4/2022,10:27:00 AM,Success,FALSE,"40.7128 N, 37.6173 W",Desktop,Slice3,99,236,4310,Missouri
TXN1293504093,ACC52960,ACC65654,12927,Transfer,3/5/2022,0.423611111,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice3,71,248,2084,Mississippi
TXN5548725719,ACC49858,ACC26440,107350,Deposit,3/5/2022,10:31:00 AM,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice3,94,237,5090,Rhode Island
TXN5398070716,ACC25990,ACC35086,21580,Deposit,3/5/2022,10:55:00 AM,Success,FALSE,"35.6895 N, 0.1278 W",Mobile,Slice2,90,244,9590,Alabama
TXN3710024296,ACC13717,ACC77116,483,Deposit,3/6/2022,0.439583333,Success,FALSE,"48.8566 N, 0.1278 W",Desktop,Slice1,89,174,1652,Virginia
TXN8905996384,ACC15856,ACC12045,1277,Transfer,3/6/2022,10:46:00 AM,Success,TRUE,"55.7558 N, -74.006 W",Desktop,Slice2,79,190,9034,New Hampshire
TXN4966699908,ACC63657,ACC65237,50644,Transfer,3/6/2022,10:31:00 AM,Success,TRUE,"55.7558 N, 37.6173 W",Desktop,Slice2,91,67,7995,New Mexico
TXN2144060017,ACC67900,ACC32304,48461,Deposit,3/7/2022,0.449305556,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice2,60,152,2143,South Dakota
TXN6478721697,ACC74483,ACC16913,9315,Withdrawal,3/7/2022,10:38:00 AM,Success,TRUE,"35.6895 N, -74.006 W",Desktop,Slice1,54,203,3964,Rhode Island
TXN1194686799,ACC17441,ACC84695,112349,Deposit,3/7/2022,10:50:00 AM,Success,FALSE,"55.7558 N, 139.6917 W",Desktop,Slice1,52,218,3677,Missouri
TXN2584988889,ACC60207,ACC17005,127645,Withdrawal,3/8/2022,0.441666667,Success,TRUE,"40.7128 N, 37.6173 W",Desktop,Slice3,70,97,9870,Wyoming
TXN4336351484,ACC80523,ACC75671,99094,Withdrawal,3/8/2022,10:55:00 AM,Success,TRUE,"35.6895 N, 2.3522 W",Desktop,Slice3,76,214,9857,Mississippi
TXN9725089598,ACC20418,ACC75675,90716,Deposit,3/8/2022,10:40:00 AM,Success,FALSE,"48.8566 N, 139.6917 W",Desktop,Slice2,78,157,9677,Connecticut
TXN1976924179,ACC83776,ACC82152,63291,Deposit,3/9/2022,0.450694444,Success,TRUE,"40.7128 N, 2.3522 W",Desktop,Slice2,58,237,5084,Delaware
TXN5262577229,ACC23680,ACC21510,80492,Transfer,3/9/2022,10:19:00 AM,Success,TRUE,"55.7558 N, 2.3522 W",Desktop,Slice1,80,123,6922,Hawaii
TXN8460678344,ACC40938,ACC18461,105380,Withdrawal,3/9/2022,10:44:00 AM,Failed,TRUE,"34.0522 N, 0.1278 W",Mobile,Slice2,50,216,5184,West Virginia
TXN6196239147,ACC17474,ACC26228,147734,Deposit,3/10/2022,0.424305556,Failed,FALSE,"48.8566 N, 2.3522 W",Mobile,Slice2,83,103,1178,New York
TXN9214993999,ACC59081,ACC63217,82064,Deposit,3/10/2022,10:38:00 AM,Failed,TRUE,"48.8566 N, 37.6173 W",Mobile,Slice3,53,127,6163,Missouri
TXN4656100555,ACC65243,ACC64838,14174,Withdrawal,3/10/2022,10:16:00 AM,Failed,FALSE,"51.5074 N, -74.006 W",Mobile,Slice1,77,244,9724,New Jersey
TXN1056906180,ACC62489,ACC84079,137883,Deposit,3/11/2022,0.45625,Failed,FALSE,"40.7128 N, -74.006 W",Mobile,Slice1,50,184,6500,Vermont
TXN6819290771,ACC89817,ACC51611,56909,Withdrawal,3/11/2022,10:24:00 AM,Failed,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice2,92,249,9044,Kansas
TXN5456829217,ACC47279,ACC60511,51080,Withdrawal,3/11/2022,10:55:00 AM,Failed,TRUE,"51.5074 N, -74.006 W",Mobile,Slice2,95,126,8146,Montana
TXN8745969736,ACC34512,ACC51551,139345,Deposit,3/12/2022,0.454861111,Failed,FALSE,"34.0522 N, 37.6173 W",Desktop,Slice3,71,152,2336,Kentucky
TXN6762754838,ACC88574,ACC43420,67591,Transfer,3/12/2022,10:32:00 AM,Success,TRUE,"55.7558 N, 37.6173 W",Mobile,Slice3,68,225,3789,Rhode Island
TXN6023233537,ACC31607,ACC40732,137611,Transfer,3/12/2022,10:40:00 AM,Success,FALSE,"35.6895 N, 2.3522 W",Mobile,Slice3,82,110,9996,Colorado
TXN7021871590,ACC96779,ACC80536,5754,Transfer,3/13/2022,0.434722222,Success,TRUE,"40.7128 N, 0.1278 W",Desktop,Slice3,71,182,6370,Oklahoma
TXN6621010350,ACC62557,ACC33681,31381,Deposit,3/13/2022,10:10:00 AM,Success,TRUE,"48.8566 N, 0.1278 W",Desktop,Slice2,77,232,4607,Vermont
TXN6980683657,ACC49408,ACC26901,84173,Deposit,3/13/2022,10:56:00 AM,Success,FALSE,"51.5074 N, 2.3522 W",Desktop,Slice1,61,208,7319,South Dakota
TXN1879549930,ACC79822,ACC75119,131959,Withdrawal,3/14/2022,0.419444444,Success,TRUE,"34.0522 N, 0.1278 W",Mobile,Slice1,62,111,3792,Ohio
TXN2716831379,ACC36992,ACC58355,14203,Transfer,3/14/2022,10:18:00 AM,Success,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice3,60,239,9690,Pennsylvania
TXN6721573629,ACC79097,ACC37128,37217,Withdrawal,3/14/2022,10:36:00 AM,Success,FALSE,"55.7558 N, 139.6917 W",Mobile,Slice1,99,164,5310,South Dakota
TXN1328647070,ACC89958,ACC33093,84602,Deposit,3/15/2022,0.429166667,Success,FALSE,"35.6895 N, -118.2437 W",Mobile,Slice1,79,176,5049,Minnesota
TXN4412754237,ACC52000,ACC38394,113006,Transfer,3/15/2022,10:55:00 AM,Success,TRUE,"34.0522 N, 139.6917 W",Mobile,Slice2,93,132,8747,Colorado
TXN7266570556,ACC38775,ACC48865,138055,Deposit,3/15/2022,10:31:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice2,71,226,5225,Indiana
TXN2809461644,ACC19946,ACC86824,69187,Withdrawal,3/16/2022,0.431944444,Success,TRUE,"51.5074 N, -118.2437 W",Desktop,Slice2,79,246,8495,North Dakota
TXN9958195472,ACC73496,ACC80439,75868,Transfer,3/16/2022,10:48:00 AM,Success,TRUE,"51.5074 N, 0.1278 W",Desktop,Slice1,76,243,5761,Utah
TXN2877832200,ACC48963,ACC47641,56695,Withdrawal,3/16/2022,10:07:00 AM,Success,TRUE,"48.8566 N, 37.6173 W",Mobile,Slice2,52,85,3311,Vermont
TXN5819697000,ACC91947,ACC51744,40541,Deposit,3/17/2022,0.425,Success,FALSE,"35.6895 N, 0.1278 W",Mobile,Slice1,56,68,6957,Delaware
TXN6513452870,ACC66844,ACC30757,41305,Withdrawal,3/17/2022,10:25:00 AM,Success,TRUE,"40.7128 N, -118.2437 W",Mobile,Slice2,66,113,8985,Louisiana
TXN6689630393,ACC54726,ACC89370,71764,Withdrawal,3/17/2022,10:40:00 AM,Success,FALSE,"40.7128 N, 2.3522 W",Mobile,Slice3,54,239,8579,Georgia
TXN7999541068,ACC23220,ACC67272,75662,Withdrawal,3/18/2022,0.41875,Success,TRUE,"35.6895 N, -118.2437 W",Mobile,Slice2,84,114,6462,Mississippi
TXN9430193570,ACC18315,ACC68473,145672,Deposit,3/18/2022,10:13:00 AM,Success,TRUE,"40.7128 N, -118.2437 W",Desktop,Slice2,84,201,3332,Alabama
TXN6736220776,ACC24619,ACC95826,70059,Withdrawal,3/18/2022,10:50:00 AM,Success,FALSE,"48.8566 N, 0.1278 W",Mobile,Slice2,78,106,3751,Arkansas
TXN4930471112,ACC28678,ACC21230,63345,Deposit,3/19/2022,0.418055556,Success,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice2,58,149,3093,New Mexico
TXN6154853073,ACC37651,ACC65346,52266,Deposit,3/19/2022,10:15:00 AM,Success,TRUE,"55.7558 N, -118.2437 W",Desktop,Slice2,98,83,7612,Florida
TXN8299962548,ACC73211,ACC16021,145547,Transfer,3/19/2022,10:30:00 AM,Success,TRUE,"55.7558 N, 2.3522 W",Mobile,Slice2,92,52,4438,Delaware
TXN4407425052,ACC56321,ACC92481,88435,Withdrawal,3/20/2022,0.451388889,Success,TRUE,"48.8566 N, 2.3522 W",Desktop,Slice1,99,53,8039,South Carolina
TXN8166922226,ACC26967,ACC15608,3591,Transfer,3/20/2022,10:19:00 AM,Success,TRUE,"55.7558 N, 0.1278 W",Mobile,Slice2,74,126,4866,Michigan
TXN6815949443,ACC13689,ACC68542,60606,Withdrawal,3/20/2022,10:52:00 AM,Success,TRUE,"34.0522 N, -74.006 W",Desktop,Slice3,85,180,1139,Pennsylvania
TXN7597097822,ACC86387,ACC40915,6681,Deposit,3/21/2022,0.430555556,Success,FALSE,"51.5074 N, 139.6917 W",Mobile,Slice2,100,55,6420,South Dakota
TXN5485668345,ACC46185,ACC54485,18030,Withdrawal,3/21/2022,0.45,Success,TRUE,"48.8566 N, 139.6917 W",Desktop,Slice2,86,79,4823,Oregon
TXN1289142632,ACC66840,ACC46222,30250,Withdrawal,3/21/2022,10:32:00 AM,Success,TRUE,"34.0522 N, -118.2437 W",Desktop,Slice3,89,125,1388,California
TXN8694667992,ACC55725,ACC71473,32721,Deposit,3/21/2022,10:22:00 AM,Success,TRUE,"40.7128 N, 2.3522 W",Mobile,Slice3,64,98,4586,Montana
TXN6617448958,ACC14377,ACC64719,73206,Deposit,3/22/2022,0.453472222,Success,FALSE,"40.7128 N, -74.006 W",Mobile,Slice2,94,132,6480,North Carolina
TXN3001048865,ACC64461,ACC44992,32272,Withdrawal,3/22/2022,0.443055556,Success,TRUE,"48.8566 N, -74.006 W",Desktop,Slice1,67,118,4714,Delaware
TXN8741905833,ACC67128,ACC77786,61123,Deposit,3/22/2022,10:46:00 AM,Success,TRUE,"35.6895 N, 0.1278 W",Mobile,Slice3,56,203,7450,California
TXN9262315756,ACC50252,ACC52823,64020,Transfer,3/22/2022,10:38:00 AM,Success,TRUE,"35.6895 N, 37.6173 W",Desktop,Slice2,74,132,3781,Idaho
TXN6827741081,ACC40276,ACC13338,84299,Withdrawal,3/23/2022,0.454861111,Success,TRUE,"55.7558 N, 139.6917 W",Mobile,Slice1,69,242,6796,South Carolina
